instance,size,battery_capacity,method,seed,feasible,objective_value,runtime_seconds,vehicle_count,capacity_violations,time_window_violations,energy_violations,coverage_violations,charging_count,charging_time,first_infeasible_step,total_violation_count,raw_json
week04_generated_100_battery_120_seed_2015,100,120.0,GA_VRPTW,2015,False,5761.738684404329,8.919859125016956,58,0,0,6,0,0,0.0,route 3 leg 2 C45->D0: battery depleted,6,results/week04/raw/week04_generated_100_battery_120_seed_2015_ga_vrptw.json
week04_generated_100_battery_120_seed_2015,100,120.0,GA_VRPTW_CHARGING_REPAIR,2015,True,5764.168582943972,8.91993504203856,58,0,0,0,0,6,50.18556235154901,,0,results/week04/raw/week04_generated_100_battery_120_seed_2015_ga_vrptw_charging_repair.json
week04_generated_100_battery_120_seed_2015,100,120.0,GA_VRPTW_ANTICIPATORY_REPAIR,2015,True,5764.168582943972,8.920521792024374,58,0,0,0,0,6,50.18556235154901,,0,results/week04/raw/week04_generated_100_battery_120_seed_2015_ga_vrptw_anticipatory_repair.json
week04_generated_100_battery_120_seed_2016,100,120.0,OR_TOOLS_VRPTW,2016,False,1079.1293975498672,0.0838304579956457,6,0,0,34,0,0,0.0,route 1 leg 9 C18->C27: battery depleted,34,results/week04/raw/week04_generated_100_battery_120_seed_2016_or_tools_vrptw.json
week04_generated_100_battery_120_seed_2016,100,120.0,OR_TOOLS_VRPTW_CHARGING_REPAIR,2016,False,1095.148638313001,0.08393833297304809,6,0,0,17,0,3,34.631836679614665,route 1 leg 9 C18->C27: battery depleted,17,results/week04/raw/week04_generated_100_battery_120_seed_2016_or_tools_vrptw_charging_repair.json
week04_generated_100_battery_120_seed_2016,100,120.0,OR_TOOLS_VRPTW_ANTICIPATORY_REPAIR,2016,True,1193.2254067412769,0.08442929200828075,6,0,0,0,0,7,77.53218819360336,,0,results/week04/raw/week04_generated_100_battery_120_seed_2016_or_tools_vrptw_anticipatory_repair.json
week04_generated_100_battery_120_seed_2016,100,120.0,GA_VRPTW,2016,False,5440.427331865883,8.540923958993517,53,0,0,7,0,0,0.0,route 9 leg 2 C94->D0: battery depleted,7,results/week04/raw/week04_generated_100_battery_120_seed_2016_ga_vrptw.json
week04_generated_100_battery_120_seed_2016,100,120.0,GA_VRPTW_CHARGING_REPAIR,2016,True,5442.938452437643,8.541001334000612,53,0,0,0,0,7,61.021336232344396,,0,results/week04/raw/week04_generated_100_battery_120_seed_2016_ga_vrptw_charging_repair.json
week04_generated_100_battery_120_seed_2016,100,120.0,GA_VRPTW_ANTICIPATORY_REPAIR,2016,True,5442.938452437643,8.541571709007258,53,0,0,0,0,7,61.021336232344396,,0,results/week04/raw/week04_generated_100_battery_120_seed_2016_ga_vrptw_anticipatory_repair.json
week04_generated_200_battery_120_seed_2014,200,120.0,OR_TOOLS_VRPTW,2014,False,1816.251843690314,0.43708933400921524,13,0,0,36,0,0,0.0,route 1 leg 15 C141->D0: battery depleted,36,results/week04/raw/week04_generated_200_battery_120_seed_2014_or_tools_vrptw.json
week04_generated_200_battery_120_seed_2014,200,120.0,OR_TOOLS_VRPTW_CHARGING_REPAIR,2014,False,1819.0718576116244,0.437315542018041,13,0,0,27,0,2,20.29711198597474,route 1 leg 15 C141->D0: battery depleted,27,results/week04/raw/week04_generated_200_battery_120_seed_2014_or_tools_vrptw_charging_repair.json
week04_generated_200_battery_120_seed_2014,200,120.0,OR_TOOLS_VRPTW_ANTICIPATORY_REPAIR,2014,True,2015.446607997418,0.4389778340118937,13,0,0,0,0,10,108.63331989473076,,0,results/week04/raw/week04_generated_200_battery_120_seed_2014_or_tools_vrptw_anticipatory_repair.json
week04_generated_200_battery_120_seed_2014,200,120.0,GA_VRPTW,2014,False,11313.033039838529,24.013806041009957,114,0,0,4,0,0,0.0,route 2 leg 2 C137->D0: battery depleted,4,results/week04/raw/week04_generated_200_battery_120_seed_2014_ga_vrptw.json
week04_generated_200_battery_120_seed_2014,200,120.0,GA_VRPTW_CHARGING_REPAIR,2014,True,11314.035553968959,24.01391850001528,114,0,0,0,0,4,34.32811441861429,,0,results/week04/raw/week04_generated_200_battery_120_seed_2014_ga_vrptw_charging_repair.json
week04_generated_200_battery_120_seed_2014,200,120.0,GA_VRPTW_ANTICIPATORY_REPAIR,2014,True,11314.035553968959,24.01591854103026,114,0,0,0,0,4,34.32811441861429,,0,results/week04/raw/week04_generated_200_battery_120_seed_2014_ga_vrptw_anticipatory_repair.json
week04_generated_200_battery_120_seed_2015,200,120.0,OR_TOOLS_VRPTW,2015,False,1827.1139195708981,0.45450191700365394,13,0,0,27,0,0,0.0,route 1 leg 14 C11->C165: battery depleted,27,results/week04/raw/week04_generated_200_battery_120_seed_2015_or_tools_vrptw.json
week04_generated_200_battery_120_seed_2015,200,120.0,OR_TOOLS_VRPTW_CHARGING_REPAIR,2015,False,1843.1595151896938,0.45472916698781773,13,0,0,24,0,2,22.283091415854873,route 2 leg 18 C124->C49: battery depleted,24,results/week04/raw/week04_generated_200_battery_120_seed_2015_or_tools_vrptw_charging_repair.json
week04_generated_200_battery_120_seed_2015,200,120.0,OR_TOOLS_VRPTW_ANTICIPATORY_REPAIR,2015,True,2064.1967190993832,0.45651591700152494,13,0,0,0,0,10,112.37680962128428,,0,results/week04/raw/week04_generated_200_battery_120_seed_2015_or_tools_vrptw_anticipatory_repair.json
week04_generated_200_battery_120_seed_2015,200,120.0,GA_VRPTW,2015,False,12705.015640626398,23.08539504199871,129,0,0,11,0,0,0.0,route 6 leg 2 C103->D0: battery depleted,11,results/week04/raw/week04_generated_200_battery_120_seed_2015_ga_vrptw.json
week04_generated_200_battery_120_seed_2015,200,120.0,GA_VRPTW_CHARGING_REPAIR,2015,True,12707.958703793542,23.08556287601823,129,0,0,0,0,11,94.42121954782648,,0,results/week04/raw/week04_generated_200_battery_120_seed_2015_ga_vrptw_charging_repair.json
week04_generated_200_battery_120_seed_2015,200,120.0,GA_VRPTW_ANTICIPATORY_REPAIR,2015,True,12707.958703793542,23.087587749992963,129,0,0,0,0,11,94.42121954782648,,0,results/week04/raw/week04_generated_200_battery_120_seed_2015_ga_vrptw_anticipatory_repair.json
week04_generated_200_battery_120_seed_2016,200,120.0,OR_TOOLS_VRPTW,2016,False,1921.9294461990874,0.3518704999878537,13,0,0,29,0,0,0.0,route 1 leg 14 C170->C63: battery depleted,29,results/week04/raw/week04_generated_200_battery_120_seed_2016_or_tools_vrptw.json
week04_generated_200_battery_120_seed_2016,200,120.0,OR_TOOLS_VRPTW_CHARGING_REPAIR,2016,False,1921.9294461990874,0.35212404097546823,13,0,0,29,0,0,0.0,route 1 leg 14 C170->C63: battery depleted,29,results/week04/raw/week04_generated_200_battery_120_seed_2016_or_tools_vrptw_charging_repair.json
week04_generated_200_battery_120_seed_2016,200,120.0,OR_TOOLS_VRPTW_ANTICIPATORY_REPAIR,2016,True,2152.285171328755,0.3537794999720063,13,0,0,0,0,10,109.73013471603076,,0,results/week04/raw/week04_generated_200_battery_120_seed_2016_or_tools_vrptw_anticipatory_repair.json
week04_generated_200_battery_120_seed_2016,200,120.0,GA_VRPTW,2016,False,12173.739240354489,23.114192333974643,124,0,0,10,0,0,0.0,route 7 leg 2 C192->D0: battery depleted,10,results/week04/raw/week04_generated_200_battery_120_seed_2016_ga_vrptw.json
week04_generated_200_battery_120_seed_2016,200,120.0,GA_VRPTW_CHARGING_REPAIR,2016,True,12177.625400493229,23.114350500982255,124,0,0,0,0,10,86.08035771640166,,0,results/week04/raw/week04_generated_200_battery_120_seed_2016_ga_vrptw_charging_repair.json
week04_generated_200_battery_120_seed_2016,200,120.0,GA_VRPTW_ANTICIPATORY_REPAIR,2016,True,12177.625400493229,23.11642074995325,124,0,0,0,0,10,86.08035771640166,,0,results/week04/raw/week04_generated_200_battery_120_seed_2016_ga_vrptw_anticipatory_repair.json
